,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
166,9766195,4341009,Entire home/apt,NA,I Municipio,30,5,3,1,67,NA,41.888509,12.468192,43:18.3
167,2227065,8225972,Entire home/apt,NA,IX Municipio,0,0,4,2,93,NA,41.886503,12.518106,18:25.1
168,16718832,34254317,Entire home/apt,NA,XVIII Municipio,1,0,2,1,44,NA,41.896655,12.45496,04:19.1
169,16624956,82119957,Entire home/apt,NA,II Municipio,0,0,4,2,845,NA,41.920116,12.501663,23:49.2
170,12743452,69312359,Entire home/apt,NA,I Municipio,3,4.5,3,0,59,NA,41.888615,12.471924,04:25.8
171,4945500,25490069,Entire home/apt,NA,II Municipio,45,5,4,1,95,NA,41.91746,12.49757,15:12.4
172,794868,3458447,Private room,NA,XVII Municipio,0,0,4,1,100,NA,41.908956,12.451482,20:19.3
173,8579249,6233483,Entire home/apt,NA,V Municipio,3,4.5,13,5,389,NA,41.911116,12.544367,15:48.7
174,246128,1290032,Private room,NA,I Municipio,120,4.5,2,1,56,NA,41.888419,12.496501,30:40.9
175,13749699,79836217,Entire home/apt,NA,XVII Municipio,0,0,2,1,72,NA,41.91324,12.464578,42:34.1
176,15856822,61635043,Entire home/apt,NA,XVI Municipio,0,0,4,2,61,NA,41.87428,12.463228,10:04.4
177,163008,778599,Entire home/apt,NA,I Municipio,294,5,5,2,94,NA,41.888744,12.502309,15:59.5
178,12968098,15342917,Private room,NA,VIII Municipio,11,4,2,1,33,NA,41.869523,12.593573,09:26.2
179,8199994,6985845,Entire home/apt,NA,I Municipio,34,5,3,2,74,NA,41.874356,12.488602,36:59.8
180,1032129,3491241,Entire home/apt,NA,XX Municipio,11,4.5,3,1,67,NA,41.96555,12.452855,48:44.2
181,5693679,2235750,Private room,NA,X Municipio,24,4.5,2,1,20,NA,41.861271,12.547488,17:30.5
182,15803983,97533570,Private room,NA,XVII Municipio,0,0,2,1,28,NA,41.920952,12.462856,13:40.7
183,277451,1448957,Entire home/apt,NA,I Municipio,60,4.5,8,3,310,NA,41.899392,12.4759,15:47.5
184,1293679,7034135,Entire home/apt,NA,X Municipio,1,0,4,2,68,NA,41.8293,12.564081,25:30.3
185,7214396,37770807,Entire home/apt,NA,I Municipio,8,5,3,2,111,NA,41.886152,12.465227,53:10.0
186,383811,1922041,Entire home/apt,NA,V Municipio,5,4.5,4,1,56,NA,41.929087,12.569018,57:47.5
187,4928956,25159279,Private room,NA,XVII Municipio,1,0,3,1,72,NA,41.92258,12.463555,38:16.1
188,2686052,13745716,Private room,NA,I Municipio,87,4.5,2,1,44,NA,41.879015,12.487231,21:57.7
189,11271590,13559298,Entire home/apt,NA,I Municipio,0,0,10,4,550,NA,41.889886,12.46963,23:46.7
190,12064462,31237730,Entire home/apt,NA,IX Municipio,0,0,6,2,67,NA,41.874963,12.509758,45:43.6
