,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
145,5200242,2288803,Entire home/apt,NA,Mail,2,0,5,2,334,NA,48.866765,2.345845,30:14.4
146,10535082,4140633,Entire home/apt,NA,Saint-Vincent-de-Paul,1,0,4,1,78,NA,48.882926,2.350959,59:48.2
147,686459,3501845,Entire home/apt,NA,Roquette,31,4.5,2,0,62,NA,48.854632,2.375758,48:53.7
148,7571415,39695879,Entire home/apt,NA,Hôpital-Saint-Louis,16,4.5,3,0,62,NA,48.870615,2.370242,08:55.5
149,5705683,29580289,Entire home/apt,NA,Chaussée-dAntin,13,5,2,1,134,NA,48.872449,2.335715,17:14.0
150,12322120,31711910,Entire home/apt,NA,Faubourg-du-Roule,15,4.5,4,1,211,NA,48.871892,2.30272,09:44.5
151,5658768,24603003,Entire home/apt,NA,Faubourg-du-Roule,4,5,6,1,193,NA,48.874455,2.298851,57:59.0
152,14922355,93478426,Entire home/apt,NA,Halles,15,4.5,3,1,106,NA,48.863366,2.340969,39:32.6
153,15444215,80543178,Entire home/apt,NA,Porte-Dauphine,0,0,4,2,112,NA,48.867635,2.284321,18:20.2
154,11130080,4412000,Private room,NA,Porte-Saint-Denis,30,5,2,1,56,NA,48.87282,2.349797,34:17.1
155,7239646,37904817,Entire home/apt,NA,Sainte-Marguerite,14,4.5,4,1,90,NA,48.8506,2.384297,52:12.6
156,16600016,19772956,Entire home/apt,NA,Saint-Ambroise,2,0,4,1,78,NA,48.862481,2.367941,47:04.1
157,10530901,20624919,Entire home/apt,NA,Grandes-Carrières,2,0,4,1,101,NA,48.89243,2.33998,51:35.7
158,13413848,19834760,Entire home/apt,NA,Grandes-Carrières,16,4.5,3,0,54,NA,48.890569,2.338373,04:56.6
159,1507742,8052758,Entire home/apt,NA,Charonne,1,0,3,0,83,NA,48.854308,2.406561,16:48.3
160,2173803,9278491,Entire home/apt,NA,Jardin-des-Plantes,43,4.5,7,4,249,NA,48.843169,2.35135,25:38.1
161,14151675,12903129,Entire home/apt,NA,Chaillot,0,0,2,0,78,NA,48.875317,2.288361,44:14.8
162,31893,137208,Entire home/apt,NA,Maison-Blanche,52,5,4,2,95,NA,48.829269,2.356721,44:42.5
163,5449505,28267153,Entire home/apt,NA,Batignolles,0,0,2,0,73,NA,48.885282,2.322236,07:51.7
164,17613092,107358111,Entire home/apt,NA,Saint-Germain-des-Prés,1,0,2,1,134,NA,48.854118,2.336088,31:25.9
165,8786228,13332828,Entire home/apt,NA,Epinettes,6,5,4,1,106,NA,48.890633,2.321548,03:20.4
166,17209397,3478126,Entire home/apt,NA,Goutte-dOr,0,0,4,1,90,NA,48.884952,2.358354,51:55.1
167,12321400,26981054,Entire home/apt,NA,Bonne-Nouvelle,57,4.5,8,2,254,NA,48.865875,2.3519,12:49.6
168,13483856,39416593,Private room,NA,Amérique,2,0,2,1,34,NA,48.885718,2.389168,01:25.9
169,13372818,75947751,Entire home/apt,NA,Hôpital-Saint-Louis,28,5,2,0,69,NA,48.871835,2.372277,35:02.5
170,2957210,5494903,Entire home/apt,NA,Grenelle,0,0,2,0,90,NA,48.847115,2.296331,44:09.0
171,5311482,5318673,Entire home/apt,NA,Maison-Blanche,6,5,2,1,39,NA,48.822175,2.360858,54:49.0
172,477031,1717448,Entire home/apt,NA,Arsenal,39,4.5,3,1,180,NA,48.855937,2.364781,38:26.5
173,6124843,20748726,Entire home/apt,NA,Ternes,45,4.5,2,1,78,NA,48.882403,2.289457,37:56.3
174,2610613,13369891,Entire home/apt,NA,Gros-Caillou,15,4.5,2,0,95,NA,48.855657,2.307885,40:58.1
175,15349081,106174,Private room,NA,Enfants-Rouges,3,4.5,2,1,78,NA,48.86484,2.363658,19:33.6
176,11501866,8563746,Private room,NA,Folie-Méricourt,2,0,2,1,30,NA,48.868904,2.379349,04:19.8
177,14832396,25052807,Entire home/apt,NA,Archives,0,0,4,1,156,NA,48.859454,2.358771,38:35.9
178,14598274,29469689,Entire home/apt,NA,Enfants-Rouges,4,5,2,1,122,NA,48.866631,2.362087,14:06.9
179,7375758,38640249,Entire home/apt,NA,Val-de-Grace,0,0,2,0,56,NA,48.840039,2.34315,07:14.5
180,14913949,24253655,Entire home/apt,NA,Montparnasse,7,4,5,2,95,NA,48.834914,2.327808,22:13.4
181,1076176,5921095,Entire home/apt,NA,Val-de-Grace,12,4.5,2,1,78,NA,48.838009,2.344417,00:33.0
182,12742994,3415528,Private room,NA,Goutte-dOr,0,0,2,1,44,NA,48.889959,2.358704,31:59.3
183,13024215,11257622,Entire home/apt,NA,Ternes,12,5,2,1,151,NA,48.875538,2.290567,06:08.5
184,3327785,16554326,Entire home/apt,NA,Père-Lachaise,5,5,4,2,95,NA,48.870185,2.398332,54:42.6
185,6896511,36137335,Entire home/apt,NA,Saint-Georges,0,0,2,0,67,NA,48.878798,2.331093,07:53.4
186,684100,604869,Entire home/apt,NA,Saint-Avoye,58,5,4,2,109,NA,48.863915,2.353394,35:12.9
187,3778139,9889307,Entire home/apt,NA,Clignancourt,14,5,2,1,101,NA,48.885875,2.340978,01:56.0
