,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
145,16062349,8748586,Entire home/apt,NA,Victor Hugo - Saint-Augustin,0,0,4,2,143,NA,44.837742,-0.567362,40:14.4
146,13502533,49878113,Private room,NA,Victor Hugo - Saint-Augustin,0,0,4,1,165,NA,44.825091,-0.590578,45:14.2
147,16865949,111416555,Entire home/apt,NA,Grand Parc - Paul Doumer,2,0,2,1,77,NA,44.852386,-0.574637,50:43.9
148,16022781,5086197,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,4,2,165,NA,44.852273,-0.573555,29:29.1
149,7607410,39897386,Entire home/apt,NA,Bordeaux Sud,0,0,3,0,49,NA,44.823944,-0.571864,23:35.7
150,12773803,52512350,Private room,NA,Caudéran,0,0,2,1,110,NA,44.840089,-0.599668,45:08.4
151,1649939,8735717,Private room,NA,Grand Parc - Paul Doumer,19,5,2,1,63,NA,44.854443,-0.583095,53:13.8
152,4331704,22490591,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,4,2,219,NA,44.830706,-0.575855,44:24.2
153,6698652,35064060,Entire home/apt,NA,Bordeaux Maritime,55,4.5,2,1,81,NA,44.876928,-0.570823,51:13.1
154,14497397,89503612,Entire home/apt,NA,Caudéran,3,4.5,4,1,77,NA,44.852559,-0.61168,01:52.1
155,3418960,7947022,Entire home/apt,NA,Centre ville,6,5,4,1,55,NA,44.839828,-0.586531,04:55.9
156,13558910,28201546,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,6,3,308,NA,44.859481,-0.588167,49:50.2
157,16484860,7239393,Entire home/apt,NA,Centre ville,0,0,4,1,346,NA,44.843844,-0.580186,44:45.3
158,6891303,36112188,Entire home/apt,NA,Victor Hugo - Saint-Augustin,15,4.5,2,1,66,NA,44.832962,-0.579652,58:39.4
159,16592585,26070201,Entire home/apt,NA,Centre ville,4,5,2,1,39,NA,44.841171,-0.582495,53:58.0
160,9677406,9626207,Entire home/apt,NA,Bordeaux Sud,0,0,4,1,110,NA,44.828544,-0.571506,40:04.7
161,12480110,67555304,Entire home/apt,NA,Centre ville,11,5,6,2,110,NA,44.838676,-0.56729,40:32.6
162,6471918,8830782,Entire home/apt,NA,Victor Hugo - Saint-Augustin,0,0,2,1,54,NA,44.837342,-0.566946,00:56.0
163,17839973,26866357,Entire home/apt,NA,Victor Hugo - Saint-Augustin,0,0,2,1,40,NA,44.832369,-0.586337,53:56.4
164,13419048,61037433,Entire home/apt,NA,Bordeaux Maritime,0,0,3,1,132,NA,44.861652,-0.563887,43:07.7
165,7213281,13950225,Entire home/apt,NA,Centre ville,30,4.5,4,1,47,NA,44.837696,-0.581206,04:02.3
166,17897385,70921156,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,4,1,61,NA,44.83033,-0.579195,01:26.3
