,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
141,8147755,31002711,Private room,NA,Bos en Lommer,57,4.5,2,1,65,NA,52.374207,4.847309,51:44.9
142,14233406,85589764,Private room,NA,Centrum West,66,4.5,2,1,110,NA,52.371465,4.898222,03:12.3
143,9768247,16730323,Private room,NA,De Baarsjes / Oud West,89,5,2,1,95,NA,52.3596,4.859726,55:20.4
144,13407880,75158872,Entire home/apt,NA,Watergraafsmeer,5,4.5,3,2,95,NA,52.352001,4.942244,27:12.6
145,17527960,9032621,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,2,106,NA,52.373273,4.86399,19:48.0
146,1254701,6223967,Entire home/apt,NA,Centrum Oost,95,4.5,2,1,89,NA,52.368592,4.917961,26:01.2
147,327110,1669600,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,72,4.5,4,2,106,NA,52.364402,4.937628,06:21.7
148,2044583,10483759,Entire home/apt,NA,De Baarsjes / Oud West,11,5,4,2,124,NA,52.372711,4.864409,20:31.9
149,445660,2202945,Private room,NA,De Baarsjes / Oud West,203,5,2,1,78,NA,52.369033,4.85603,51:40.4
150,627188,3015785,Private room,NA,Centrum West,110,5,2,1,72,NA,52.381653,4.888739,52:06.8
151,2799138,13883468,Entire home/apt,NA,Centrum West,24,5,3,1,187,NA,52.378339,4.89441,53:05.5
152,8196105,1347048,Entire home/apt,NA,De Baarsjes / Oud West,4,5,7,5,362,NA,52.362364,4.867768,04:14.8
153,12849339,15295868,Private room,NA,Centrum West,2,0,2,1,144,NA,52.372779,4.884713,06:03.3
154,4790987,11768684,Entire home/apt,NA,De Baarsjes / Oud West,11,5,2,1,108,NA,52.368071,4.855722,24:32.5
155,16328805,106881878,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,2,0,3,2,72,NA,52.364188,4.943222,23:11.2
156,15935071,2333839,Entire home/apt,NA,De Baarsjes / Oud West,2,0,2,1,128,NA,52.371042,4.849125,36:55.9
157,8354523,7483138,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,20,5,2,0,85,NA,52.364099,4.932463,25:55.8
158,6885109,7806871,Entire home/apt,NA,De Baarsjes / Oud West,18,5,3,1,143,NA,52.366325,4.874022,27:31.8
