,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
186,14225050,43261745,Shared room,NA,Dublin city and suburbs,0,0,1,1,12,NA,53.339476,-6.273174,31:01.9
187,5293572,27413919,Private room,NA,Dublin city and suburbs,26,5,1,1,44,NA,53.28614,-6.20803,57:25.6
188,17487817,15707447,Private room,NA,Dublin city and suburbs,0,0,2,1,100,NA,53.358117,-6.239451,36:52.1
189,6671163,33421590,Shared room,NA,Dublin city and suburbs,27,4,4,1,58,NA,53.356917,-6.246618,31:06.9
190,15480458,99380779,Private room,NA,Dublin city and suburbs,9,4.5,2,1,42,NA,53.275013,-6.34989,19:48.0
191,5461737,8022106,Entire home/apt,NA,Dublin city and suburbs,71,4.5,6,2,156,NA,53.339657,-6.280246,23:19.1
192,11236117,13252301,Entire home/apt,NA,Dublin city and suburbs,0,0,4,2,206,NA,53.355744,-6.246223,40:08.0
193,11410945,14163367,Private room,NA,Dublin city and suburbs,13,4.5,1,1,72,NA,53.343133,-6.228552,22:17.7
194,2297201,11732846,Entire home/apt,NA,Dublin city and suburbs,7,4.5,5,2,167,NA,53.327867,-6.273974,26:45.1
195,17713082,24794044,Private room,NA,Dublin city and suburbs,1,0,2,1,190,NA,53.337334,-6.262701,39:53.4
196,13712870,25682541,Entire home/apt,NA,Dublin city and suburbs,49,4.5,4,1,116,NA,53.342883,-6.2899,08:20.4
197,17697713,41414029,Private room,NA,Dublin city and suburbs,1,0,2,0,56,NA,53.379286,-6.285714,53:37.0
198,16980467,97537513,Entire home/apt,NA,Dublin city and suburbs,0,0,4,2,356,NA,53.332957,-6.291036,44:42.4
199,10702782,2086817,Entire home/apt,NA,Dublin city and suburbs,31,5,4,2,239,NA,53.348946,-6.243857,40:09.6
200,14065527,32511712,Entire home/apt,NA,Dublin city and suburbs,5,5,8,4,473,NA,53.278886,-6.122015,44:56.1
201,3854977,4969700,Private room,NA,Dublin city and suburbs,35,4.5,3,1,103,NA,53.350252,-6.239716,37:19.2
202,16762599,70154490,Entire home/apt,NA,Dublin city and suburbs,5,5,6,3,89,NA,53.317795,-6.269147,04:24.4
203,11403015,19702710,Entire home/apt,NA,Dublin city and suburbs,3,4.5,3,1,167,NA,53.323435,-6.268813,26:31.5
204,17050579,114460808,Entire home/apt,NA,Dublin city and suburbs,3,5,4,2,88,NA,53.338892,-6.284624,04:17.6
205,13996644,83600972,Entire home/apt,NA,Dublin city and suburbs,3,4.5,9,4,168,NA,53.333236,-6.282775,23:14.9
206,6951899,36439786,Private room,NA,Dublin city and suburbs,47,5,2,1,61,NA,53.382738,-6.370524,01:59.6
207,6580137,5429761,Private room,NA,Dublin city and suburbs,129,5,2,1,56,NA,53.337619,-6.272924,51:24.0
